1308,GJA3
1309,GJA4
1310,GJA5
1311,GJA8
1312,GJB2
1313,GJB3
1314,GJB5
1315,GK
1316,GK2
1317,GLA
1318,GPC3
1319,GLB1
1320,GCLC
1321,GCLM
1322,GLDC
1323,GLE1
1324,GLG1
1325,GLI1
1326,GLI2
1327,GLI3
1328,GLI4
1329,GLRA1
1330,GLRA2
1331,GLRB
1332,GLS
1333,GLRX
1334,GLUD1
1335,GLUD2
1336,GLUL
1337,GMDS
1338,GMFB
1339,GMPR
1340,GNA15
1341,GNAI1
1342,GNAI2
1343,GNAI3
1344,GNAO1
1345,GNAQ
1346,GNAS
1347,GNAT2
1348,GNB1
1349,GNB2
1350,GNB3
1351,GNL1
1352,GNRH1
1353,GNS
1354,GOLGA1
1355,GOLGA2
1356,GOLGA3
1357,GOLGA4
1358,GOLGB1
1359,SFN
1360,GP1BA
1361,GP2
1362,GP5
1363,GPD1
1364,GPD2
1365,GPI
1366,GPLD1
1367,GPM6A
1368,GPM6B
1369,GPR1
1370,CCR10
1371,GPR3
1372,GPR4
1373,XCR1
1374,GPR6
1375,NPBWR1
1376,CXCR3
1377,GPR12
1378,GPR15
1379,GPR17
1380,GPR19
1381,GPR20
1382,GPR22
1383,LPAR4
1384,GPR26
1385,GPR27
1386,GPR31
1387,GPR32
1388,GPR34
1389,GPR35
1390,GPR37
1391,MLNR
1392,GPR39
1393,FFAR1
1394,FFAR3
1395,GRK4
1396,GRK5
1397,GRK6
1398,MKNK2
1399,GPS1
1400,GPS2
1401,GPT
1402,GPX2
1403,GPX4
1404,GPX5
1405,GPX7
1406,GRB2
1407,GRB7
1408,GRB10
1409,GRB14
1410,RAPGEF1
1411,GRIA1
1412,GRIA2
1413,GRIA3
1414,GRIA4
1415,GRID1
1416,GRID2
1417,GRN
1418,GRIK1
1419,GRIK2
1420,GRIK3
1421,GRIK4
1422,GRIK5
1423,GRIN1
1424,GRIN2A
1425,GRIN2B
1426,GRIN2C
1427,GRIN2D
1428,GRINA
1429,NR3C1
1430,GRM1
1431,GRM2
1432,GRM3
1433,GRM4
1434,GRM5
1435,GRM6
1436,GRM7
1437,GRM8
1438,GRP
1439,GRPR
1440,GRSF1
1441,GSK3A
1442,GSK3B
1443,GSN
1444,GSPT1
1445,GSR
1446,GSS
1447,GSTA1
1448,GSTA2
1449,GSTA4
1450,GSTM3
1451,GSTM4
1452,GSTP1
1453,GSTT1
1454,GSTZ1
1455,MSH6
1456,GTF2A1
1457,GTF2E2
1458,GTF2F1
1459,GTF2F2
1460,GTF2H1
1461,GTF2H3
1462,GTF2I
1463,GTF3A
1464,BRF1
1465,GTF3C1
1466,GTF3C2
1467,GUCY1A2
1468,GUCA1A
1469,GUCA2B
1470,GUCY1A3
1471,GUCY1B3
1472,GUCY2C
1473,GUCY2F
1474,GUK1
1475,GUSB
1476,GYG1
1477,GYPB
1478,GYPE
1479,GYS1
1480,GYS2
1481,GZMH
1482,GUCY2D
1483,GZMA
1484,GZMK
1485,GZMM
1486,HIST1H1C
1487,HIST1H1D
1488,HIST1H1E
1489,HIST1H1B
1490,HIST1H1T
1491,HIST1H2AE
1492,HIST1H2AD
1493,H2AFX
1494,H2AFZ
1495,HIST1H2BB
1496,HABP2
1497,HSD17B10
1498,HAGH
1499,HADHA
1500,HADHB
1501,HADH
1502,HAL
1503,HARS
1504,HAS1
1505,HAS2
1506,HAS3
1507,HBB
1508,HBG1
1509,HCCS
1510,SERPIND1
1511,HCFC1
1512,HCK
1513,HCLS1
1514,HCRTR2
1515,HTT
1516,HDAC1
1517,HDAC2
1518,HDLBP
1519,NCKAP1L
1520,HEXA
1521,HEXB
1522,CFH
1523,HFE
1524,CFHR1
1525,CFHR2
1526,HGD
1527,HGF
1528,HGFAC
1529,NRG1
1530,HIF1A
1531,HIP1
1532,HIVEP1
1533,HIVEP2
1534,HK1
1535,HK2
1536,HK3
1537,ZBTB48
1538,HLA-A
1539,HLA-B
1540,HLA-C
1541,HLA-DMA
1542,HLA-DMB
1543,HLA-DQB1
1544,HLA-DQB2
1545,HLA-DRB1
1546,HLA-DRB5
1547,HLF
1548,HLA-E
1549,HLA-F
1550,HLA-G
1551,HLA-J
1552,MR1
1553,HLCS
1554,HMBS
1555,HMGB1
1556,HMGB2
1557,HMGB3
1558,HMGN2
1559,HMGCR
1560,HMGCS1
1561,HMGCS2
1562,HMMR
1563,HMOX1
1564,HMOX2
1565,NR4A1
1566,FOXA1
1567,FOXA3
1568,HNF4A
1569,HNF4G
1570,ONECUT1
1571,HNRNPA1
1572,HNRNPA2B1
1573,HNRNPAB
1574,HNRNPD
1575,HNRNPF
1576,HNRNPH1
1577,HNRNPH2
1578,HNRNPH3
1579,HNRNPL
1580,HNRNPU
1581,HOXA1
1582,HOXA2
1583,HOXA3
1584,HOXA4
1585,HOXA5
1586,HOXA6
1587,HPCA
1588,HOXA13
1589,HOXB1
1590,HOXB2
1591,HOXB3
1592,HOXB6
1593,HOXB8
1594,HOXC4
1595,HOXC6
1596,HOXC10
1597,HOXC12
1598,HOXD3
1599,HOXD8
1600,HOXD9
1601,HOXD11
1602,HOXD13
1603,HP
1604,HPD
1605,HPR
1606,HPS1
1607,HPX
1608,HRAS
1609,AGFG2
1610,HRH1
1611,HRC
1612,HRG
1613,HRH2
1614,PRMT2
1615,PRMT1
1616,HSD3B1
1617,HSD3B2
1618,HSD11B1
1619,HSD17B3
1620,HSD17B2
1621,HSD17B4
1622,HSF1
1623,HSF2
1624,DNAJB2
1625,HSPA1L
1626,HSPA2
1627,HSPA4
1628,HSPA5
1629,HSPA8
1630,HSPA9
1631,HSP90AA1
1632,IGSF3
1633,HSP90AB1
1634,HSPD1
1635,DNAJB1
1636,HSPG2
1637,NDST1
1638,FOXN2
1639,HTN3
1640,HTR1A
1641,HTR1B
1642,HTR1D
1643,HTR1E
1644,HTR1F
1645,HTR2A
1646,HTR2B
1647,HTR2C
1648,HTR3A
1649,HTR5A
1650,HTR6
1651,HUS1
1652,TNC
1653,IAPP
1654,IARS
1655,IBSP
1656,ICA1
1657,ICAM1
1658,ICAM3
1659,ICAM4
1660,IRF8
1661,ID2
1662,IDE
1663,IDH1
1664,IDH3A
1665,IDH3B
1666,IDH3G
1667,IDI1
1668,IDS
1669,IDUA
1670,IFI16
1671,IFI27
1672,IFI35
1673,SP110
1674,IFIT2
1675,IFIT1
1676,IFIT3
1677,IFNA1
1678,IFNA2
1679,IFNA4
1680,IFNA6
1681,IFNA10
1682,IFNA13
1683,IFNA14
1684,IFNA16
1685,IFNA17
1686,IFNA21
1687,IFNAR1
1688,IFNAR2
1689,IFNB1
1690,IFNG
1691,IFRD1
1692,IGBP1
1693,IGF1
1694,IGF1R
1695,IGF2R
1696,IGFALS
1697,IGFBP2
1698,IGFBP3
1699,IGFBP4
1700,CYR61
1701,IGHG3
1702,IGHMBP2
1703,IGSF1
1704,IK
1705,IKBKB
1706,IL1A
1707,IL1R1
1708,IL1RAP
1709,IL1RN
1710,IL2
1711,IL2RB
1712,IL2RG
1713,IL3RA
